child_id,parent_id
АВТОПОРТРЕТ,ПОРТРЕТ (ИЗОБРАЖЕНИЕ)
ФОТОПОРТРЕТ,ПОРТРЕТ (ИЗОБРАЖЕНИЕ)
ПОРТРЕТ (ПРОИЗВЕДЕНИЕ ИСКУССТВА),ПОРТРЕТ (ИЗОБРАЖЕНИЕ)
ТУШЕНИЕ ПОЖАРА,ПРОТИВОПОЖАРНЫЕ МЕРОПРИЯТИЯ
ПОДДЕЛАТЬ,ИМИТИРОВАТЬ
СТИЛИЗОВАТЬ (ИМИТИРОВАТЬ),ИМИТИРОВАТЬ
СПЕЦЭФФЕКТ,ИМИТИРОВАТЬ
ПРЕДВАРИТЕЛЬНОЕ СЛЕДСТВИЕ,ПРЕДВАРИТЕЛЬНОЕ РАССЛЕДОВАНИЕ
ДОЗНАНИЕ,ПРЕДВАРИТЕЛЬНОЕ РАССЛЕДОВАНИЕ
АВТОМАТИЗАЦИЯ,МОДЕРНИЗАЦИЯ (СОВЕРШЕНСТВОВАНИЕ)
МОДЕРНИЗАЦИЯ ПРОИЗВОДСТВА,МОДЕРНИЗАЦИЯ (СОВЕРШЕНСТВОВАНИЕ)
ИННОВАЦИЯ (МОДЕРНИЗАЦИЯ),МОДЕРНИЗАЦИЯ (СОВЕРШЕНСТВОВАНИЕ)
НЕПРИЛИЧНЫЙ,"НЕПРАВИЛЬНЫЙ, НЕ ОТВЕЧАЮЩИЙ ПРАВИЛАМ"
"ПОЗОРНЫЙ, ПОСТЫДНЫЙ","НЕПРАВИЛЬНЫЙ, НЕ ОТВЕЧАЮЩИЙ ПРАВИЛАМ"
НЕПОЛНОЦЕННЫЙ (НЕПРАВИЛЬНЫЙ),"НЕПРАВИЛЬНЫЙ, НЕ ОТВЕЧАЮЩИЙ ПРАВИЛАМ"
ТРАГИКОМЕДИЯ (ПРОИСШЕСТВИЕ),КОМЕДИЯ (СМЕШНОЕ ПРОИСШЕСТВИЕ)
ОСПАРИВАНИЕ В СУДЕБНОМ ПОРЯДКЕ,РАЗРЕШЕНИЕ ПРОБЛЕМЫ
УЛАДИТЬ ПРОБЛЕМУ,РАЗРЕШЕНИЕ ПРОБЛЕМЫ
РАЗРЕШЕНИЕ СПОРОВ,РАЗРЕШЕНИЕ ПРОБЛЕМЫ
ОСКОРБИТЕЛЬ,ОБИДЧИК
КИТАЙСКИЙ ЯЗЫК,КИТАЙСКО-ТИБЕТСКИЕ ЯЗЫКИ
ТАЙСКИЙ ЯЗЫК,КИТАЙСКО-ТИБЕТСКИЕ ЯЗЫКИ
БИРМАНСКИЙ ЯЗЫК,КИТАЙСКО-ТИБЕТСКИЕ ЯЗЫКИ
ТИБЕТСКИЙ ЯЗЫК,КИТАЙСКО-ТИБЕТСКИЕ ЯЗЫКИ
ШАХИД,ИСЛАМСКИЙ ТЕРРОРИСТ
КИНОВИДЕОПРОДУКЦИЯ,АУДИОВИЗУАЛЬНОЕ ПРОИЗВЕДЕНИЕ
АУДИОПРОДУКЦИЯ,АУДИОВИЗУАЛЬНОЕ ПРОИЗВЕДЕНИЕ
ОМЕРТВЕНИЕ ТКАНИ,БОЛЕЗНИ КОСТНО-МЫШЕЧНОЙ СИСТЕМЫ
ПЕРЕВЕСИТЬ НА ДРУГОЕ МЕСТО,ВЕШАТЬ (ПОМЕСТИТЬ)
РАЗВЕШАТЬ ПО РАЗНЫМ МЕСТАМ,ВЕШАТЬ (ПОМЕСТИТЬ)
ПРИВЕСИТЬ,ВЕШАТЬ (ПОМЕСТИТЬ)
ВЫВЕСИТЬ ДЛЯ ОБОЗРЕНИЯ,ВЕШАТЬ (ПОМЕСТИТЬ)
ЗАВЕСИТЬ (ЗАКРЫТЬ),ВЕШАТЬ (ПОМЕСТИТЬ)
НАВЕСИТЬ (НАДЕТЬ),ВЕШАТЬ (ПОМЕСТИТЬ)
ПЬЯНСТВО,"ЗЛОУПОТРЕБЛЕНИЕ, ЧРЕЗМЕРНОЕ ПОТРЕБЛЕНИЕ"
НАПИСАНИЕ БУКВЫ,ГРАФИКА (НАЧЕРТАНИЯ ГРАФИЧЕСКИХ ЗНАКОВ)
"УКОРЕНИТЬ В БЫТУ, СОЗНАНИИ","ВНЕДРИТЬ (ВВЕСТИ, УКРЕПИТЬ В ЧЕМ-Н.)"
НАСИЛЬСТВЕННОЕ НАСАЖДЕНИЕ,"ВНЕДРИТЬ (ВВЕСТИ, УКРЕПИТЬ В ЧЕМ-Н.)"
ХИМИЗАЦИЯ,"ВНЕДРИТЬ (ВВЕСТИ, УКРЕПИТЬ В ЧЕМ-Н.)"
БЛЕДНЫЙ ПО ОКРАСКЕ,БЕСЦВЕТНЫЙ
БЛЕКЛЫЙ (БЕСЦВЕТНЫЙ),БЕСЦВЕТНЫЙ
ЖИЛИЩНОЕ СТРОИТЕЛЬСТВО,ГРАЖДАНСКОЕ СТРОИТЕЛЬСТВО
ТРАНСПОРТНОЕ СТРОИТЕЛЬСТВО,ГРАЖДАНСКОЕ СТРОИТЕЛЬСТВО
"ГОСПОДСТВОВАТЬ, ПРЕОБЛАДАТЬ","СУЩЕСТВОВАТЬ, БЫТЬ, ИМЕТЬСЯ"
ЖИТЬ (СУЩЕСТВОВАТЬ),"СУЩЕСТВОВАТЬ, БЫТЬ, ИМЕТЬСЯ"
"ТАИТЬСЯ, КРЫТЬСЯ","СУЩЕСТВОВАТЬ, БЫТЬ, ИМЕТЬСЯ"
"ПРЕУСПЕВАТЬ, ПРОЦВЕТАТЬ","СУЩЕСТВОВАТЬ, БЫТЬ, ИМЕТЬСЯ"
"НАЛИЧИЕ, НАЛИЧЕСТВОВАТЬ","СУЩЕСТВОВАТЬ, БЫТЬ, ИМЕТЬСЯ"
СОСУЩЕСТВОВАНИЕ,"СУЩЕСТВОВАТЬ, БЫТЬ, ИМЕТЬСЯ"
БЫТОВАТЬ (СУЩЕСТВОВАТЬ),"СУЩЕСТВОВАТЬ, БЫТЬ, ИМЕТЬСЯ"
ЗАГРОБНАЯ ЖИЗНЬ,"СУЩЕСТВОВАТЬ, БЫТЬ, ИМЕТЬСЯ"
ГАМБИТ,ДЕБЮТ ШАХМАТНОЙ ПАРТИИ
РАКЕТНОЕ ОРУЖИЕ,ВОЕННАЯ ТЕХНИКА
ВОЕННЫЙ КОРАБЛЬ,ВОЕННАЯ ТЕХНИКА
КОМПЛЕКС ПВО,ВОЕННАЯ ТЕХНИКА
ПРОТИВОЛОДОЧНЫЕ СРЕДСТВА,ВОЕННАЯ ТЕХНИКА
ВОЕННОЕ ВОЗДУШНОЕ СУДНО,ВОЕННАЯ ТЕХНИКА
ОРУДИЙНАЯ БАШНЯ,ВОЕННАЯ ТЕХНИКА
РАКЕТОНОСЕЦ,ВОЕННАЯ ТЕХНИКА
САМОХОДНАЯ ВОЕННАЯ ТЕХНИКА,ВОЕННАЯ ТЕХНИКА
ПАСТЕЛЬНЫЙ КАРАНДАШ,"КРАСКА, КРАСЯЩИЙ СОСТАВ"
КРАСКА ДЛЯ ВОЛОС,"КРАСКА, КРАСЯЩИЙ СОСТАВ"
АКВАРЕЛЬ (КРАСКА),"КРАСКА, КРАСЯЩИЙ СОСТАВ"
ТУШЬ,"КРАСКА, КРАСЯЩИЙ СОСТАВ"
МАСЛЯНАЯ КРАСКА,"КРАСКА, КРАСЯЩИЙ СОСТАВ"
ГУАШЬ (КРАСКА),"КРАСКА, КРАСЯЩИЙ СОСТАВ"
ТЕМПЕРА (ВИД КРАСКИ),"КРАСКА, КРАСЯЩИЙ СОСТАВ"
ПОБЕЛКА (КРАСКА),"КРАСКА, КРАСЯЩИЙ СОСТАВ"
МАЛЯРНАЯ КРАСКА,"КРАСКА, КРАСЯЩИЙ СОСТАВ"
РЕНТГЕНОЛОГ,РАДИОЛОГ
ТРУДОВАЯ ДИСЦИПЛИНА,ДИСЦИПЛИНА (ОБЯЗАННОСТЬ)
ФИНАНСОВАЯ ДИСЦИПЛИНА,ДИСЦИПЛИНА (ОБЯЗАННОСТЬ)
САМОДИСЦИПЛИНА,ДИСЦИПЛИНА (ОБЯЗАННОСТЬ)
АКАДЕМИЧЕСКИЙ ОТПУСК,ОТПУСК
ОТПУСК ПО БЕРЕМЕННОСТИ И РОДАМ,ОТПУСК
"УВОЛЬНЕНИЕ, ОТПУСК ВОЕННОСЛУЖАЩЕГО",ОТПУСК
"РАЗРАБОТАТЬ (ТЩАТЕЛЬНО ПОДГОТОВИТЬ, ИССЛЕДОВАТЬ)",ГОТОВИТЬ (РАБОТАТЬ НАД ВЫПОЛНЕНИЕМ)
ПРОТИВОАВАРИЙНАЯ ЗАЩИТА,"ПРЕДУПРЕДИТЬ, ПРЕДОТВРАТИТЬ"
"ПРЕДУПРЕДИТЬ, ЗАРАНЕЕ ИЗВЕСТИТЬ","ПРЕДУПРЕДИТЬ, ПРЕДОТВРАТИТЬ"
ПРОФИЛАКТИКА,"ПРЕДУПРЕДИТЬ, ПРЕДОТВРАТИТЬ"
ГАЗООЧИСТКА,ОЧИСТКА ОТ ПРИМЕСЕЙ
ЗЕРНООЧИСТКА,ОЧИСТКА ОТ ПРИМЕСЕЙ
"ФИЛЬТРОВАТЬ, ПРОПУСКАТЬ ЧЕРЕЗ ФИЛЬТР",ОЧИСТКА ОТ ПРИМЕСЕЙ
ПЕРЕГОНКА ЖИДКОСТЕЙ,ОЧИСТКА ОТ ПРИМЕСЕЙ
ПРОСЕЯТЬ ЧЕРЕЗ СИТО,ОЧИСТКА ОТ ПРИМЕСЕЙ
ОТБЕЛИТЬ (ОСВЕТЛИТЬ),ОЧИСТКА ОТ ПРИМЕСЕЙ
ДЕМЕРКУРИЗАЦИЯ,ОЧИСТКА ОТ ПРИМЕСЕЙ
МЫТЬ (ОЧИЩАТЬ ОТ ПРИМЕСЕЙ),ОЧИСТКА ОТ ПРИМЕСЕЙ
ОСВЕЖИТЬ (СДЕЛАТЬ СВЕЖИМ),ОЧИСТКА ОТ ПРИМЕСЕЙ
ХОРИСТ,"ПЕВЕЦ, ПОЮЩИЙ ЧЕЛОВЕК"
ПЕВЕЦ (АРТИСТ-ВОКАЛИСТ),"ПЕВЕЦ, ПОЮЩИЙ ЧЕЛОВЕК"
ГЕНЕРАЛ АРМИИ,ГЕНЕРАЛ
ГЕНЕРАЛ-ЛЕЙТЕНАНТ,ГЕНЕРАЛ
ГЕНЕРАЛ-МАЙОР,ГЕНЕРАЛ
ГЕНЕРАЛ-ПОЛКОВНИК,ГЕНЕРАЛ
ДРУЖБА,ХОРОШИЕ ОТНОШЕНИЯ
ЛАСКАТЬ (ПРОЯВЛЯТЬ ЛАСКУ),ХОРОШИЕ ОТНОШЕНИЯ
РЕГЛАМЕНТ ВЫСТУПЛЕНИЯ,РЕГЛАМЕНТ ДЕЯТЕЛЬНОСТИ
НОРМА ПРАВА,НОРМА (ПРАВИЛО)
МОРАЛЬ,НОРМА (ПРАВИЛО)
СТРОИТЕЛЬНЫЕ НОРМЫ,НОРМА (ПРАВИЛО)
КОНДИЦИЯ,НОРМА (ПРАВИЛО)
СОЦИАЛЬНЫЕ НОРМЫ ПОВЕДЕНИЯ,НОРМА (ПРАВИЛО)
АРБИТР (ДОЛЖНОСТНОЕ ЛИЦО),СУДЬЯ
МИРОВОЙ СУДЬЯ,СУДЬЯ
ИНКВИЗИТОР,СУДЬЯ
"ГЛАДКИЙ (ПЛАВНЫЙ, БЕЗ ЗАТРУДНЕНИЙ)",ПЛАВНЫЙ В ДВИЖЕНИИ
ПЛАСТИЧНЫЙ В ДВИЖЕНИИ,ПЛАВНЫЙ В ДВИЖЕНИИ
ХАСИД,ЕВРЕИ
АРЫК,ВОДОПОДВОДЯЩИЙ КАНАЛ
ЛЬГОТНОЕ НАЛОГООБЛОЖЕНИЕ,ЭКОНОМИЧЕСКИЕ ЛЬГОТЫ
ЛЕСНОЕ СЕМЕНОВОДСТВО,СЕМЕНОВОДСТВО
РЕЧНОЙ ТРАНСПОРТ,ВНУТРЕННИЙ ВОДНЫЙ ТРАНСПОРТ
ВОССТАНИЕ ДЕКАБРИСТОВ,МЯТЕЖ
АРТИЛЛЕРИЙСКИЙ ЛАФЕТ,СТАНОК (ОПОРА)
СПОНСОРСТВО,БЛАГОТВОРИТЕЛЬНОСТЬ
БЛАГОТВОРИТЕЛЬНОЕ ПРЕДСТАВЛЕНИЕ,БЛАГОТВОРИТЕЛЬНОСТЬ
РАЗГЛАШЕНИЕ СВЕДЕНИЙ,РАСКРЫТИЕ ИНФОРМАЦИИ
ВЫБОЛТАТЬ,РАСКРЫТИЕ ИНФОРМАЦИИ
РАЗОБЛАЧИТЬ (РАСКРЫТЬ),РАСКРЫТИЕ ИНФОРМАЦИИ
РАССЕКРЕЧИВАНИЕ ИНФОРМАЦИИ,РАСКРЫТИЕ ИНФОРМАЦИИ
РАСКРЫТИЕ ТАЙНЫ,РАСКРЫТИЕ ИНФОРМАЦИИ
ДЕЗОРГАНИЗАЦИЯ,"РАЗВАЛИТЬ, ПРИВЕСТИ В УПАДОК"
ЗАПУСТИТЬ (ПРИВЕСТИ В УПАДОК),"РАЗВАЛИТЬ, ПРИВЕСТИ В УПАДОК"
ИНДИЯ,РАЗВИВАЮЩЕЕСЯ ГОСУДАРСТВО
КИТАЙ,РАЗВИВАЮЩЕЕСЯ ГОСУДАРСТВО
МЕДИЦИНСКИЙ ШПРИЦ,МЕДИЦИНСКИЙ ИНСТРУМЕНТ
КАПЕЛЬНИЦА,МЕДИЦИНСКИЙ ИНСТРУМЕНТ
ПИНЦЕТ,МЕДИЦИНСКИЙ ИНСТРУМЕНТ
ХИРУРГИЧЕСКИЙ ИНСТРУМЕНТАРИЙ,МЕДИЦИНСКИЙ ИНСТРУМЕНТ
МЕДИЦИНСКИЙ ТЕРМОМЕТР,МЕДИЦИНСКИЙ ИНСТРУМЕНТ
КАТЕТЕР,МЕДИЦИНСКИЙ ИНСТРУМЕНТ
МЕДИЦИНСКИЙ ЗОНД,МЕДИЦИНСКИЙ ИНСТРУМЕНТ
МЕДИЦИНСКАЯ БАНКА,МЕДИЦИНСКИЙ ИНСТРУМЕНТ
МОЗОЛЬ,ВОЛДЫРЬ НА КОЖЕ
УЛИЧНАЯ СРЕДА,СОЦИАЛЬНОЕ ОКРУЖЕНИЕ
ОБИЛЬНЫЙ (ОЧЕНЬ ДОСТАТОЧНЫЙ),ДОСТАТОЧНЫЙ (УДОВЛЕТВОРЯЮЩИЙ ПОТРЕБНОСТЯМ)
"РЕПРЕЗЕНТАТИВНЫЙ, ПРЕДСТАВИТЕЛЬНЫЙ",ДОСТАТОЧНЫЙ (УДОВЛЕТВОРЯЮЩИЙ ПОТРЕБНОСТЯМ)
ЛОТЕРЕЯ,РАЗЫГРАТЬ ВЫИГРЫШ
ТИРАЖ ЛОТЕРЕИ,РАЗЫГРАТЬ ВЫИГРЫШ
БОЛОТИСТЫЙ,ВЯЗКИЙ (ТОПКИЙ)
ОРДИНАТУРА,МЕДИЦИНСКОЕ ОБРАЗОВАНИЕ
ИНТЕРНАТУРА,МЕДИЦИНСКОЕ ОБРАЗОВАНИЕ
ПСОРИАЗ,ХРОНИЧЕСКАЯ БОЛЕЗНЬ
БАНК (ФИНАНСОВОЕ УЧРЕЖДЕНИЕ),КРЕДИТНАЯ ОРГАНИЗАЦИЯ
НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ,КРЕДИТНАЯ ОРГАНИЗАЦИЯ
СБЕРЕГАТЕЛЬНОЕ УЧРЕЖДЕНИЕ,КРЕДИТНАЯ ОРГАНИЗАЦИЯ
РАДЖА,КНЯЗЬ (ТИТУЛ)
ДЕСЯТИКЛАССНИК,СТАРШЕКЛАССНИК
ДЕВЯТИКЛАССНИК,СТАРШЕКЛАССНИК
ОДИННАДЦАТИКЛАССНИК,СТАРШЕКЛАССНИК
ЧИСТЮЛЯ (ЧЕЛОВЕК),АККУРАТНЫЙ ЧЕЛОВЕК
КОРРОЗИЯ,ЕСТЬ (РАЗРУШИТЬ ХИМИЧЕСКИ)
АНТИБИОТИК,МЕДИКАМЕНТ
ИММУНОБИОЛОГИЧЕСКИЙ ПРЕПАРАТ,МЕДИКАМЕНТ
ПСИХОТРОПНОЕ СРЕДСТВО,МЕДИКАМЕНТ
ПРОФИЛАКТИЧЕСКИЙ ПРЕПАРАТ,МЕДИКАМЕНТ
БОЛЕУТОЛЯЮЩЕЕ СРЕДСТВО,МЕДИКАМЕНТ
КОФЕИН,МЕДИКАМЕНТ
СНОТВОРНОЕ СРЕДСТВО,МЕДИКАМЕНТ
АНТИДОТ,МЕДИКАМЕНТ
МЕДИЦИНСКИЙ БАЛЬЗАМ,МЕДИКАМЕНТ
ТАБЛЕТКА,МЕДИКАМЕНТ
ДОПИНГОВОЕ СРЕДСТВО,МЕДИКАМЕНТ
"МУМИЕ, ГОРНАЯ СМОЛА",МЕДИКАМЕНТ
ЙОДНЫЙ РАСТВОР,МЕДИКАМЕНТ
ПРОТИВОВОСПАЛИТЕЛЬНЫЙ ПРЕПАРАТ,МЕДИКАМЕНТ
ЖАРОПОНИЖАЮЩЕЕ СРЕДСТВО,МЕДИКАМЕНТ
СЛАБИТЕЛЬНОЕ,МЕДИКАМЕНТ
ЭЛИКСИР (КРЕПКИЙ НАСТОЙ),МЕДИКАМЕНТ
МОЧЕГОННОЕ СРЕДСТВО,МЕДИКАМЕНТ
СТИМУЛИРУЮЩЕЕ ВЕЩЕСТВО,МЕДИКАМЕНТ
ЗАПРЕЩЕННЫЙ ПРЕПАРАТ,МЕДИКАМЕНТ
ИНТЕРФЕРОН,МЕДИКАМЕНТ
ПАРАЦЕТАМОЛ,МЕДИКАМЕНТ
КАРДИОЛОГИЧЕСКИЙ ПРЕПАРАТ,МЕДИКАМЕНТ
ГАЛЕНОВЫЙ ПРЕПАРАТ,МЕДИКАМЕНТ
ВИТАМИННЫЙ ПРЕПАРАТ,МЕДИКАМЕНТ
ИНСУЛИНОВЫЙ ПРЕПАРАТ,МЕДИКАМЕНТ
ЗЕЛЕНКА (МЕДИКАМЕНТ),МЕДИКАМЕНТ
ТЕРРОРИЗИРОВАТЬ (ЗАПУГИВАТЬ),ЗАПУГАТЬ (ЗАСТАВИТЬ БОЯТЬСЯ)
ПОЛНЫЙ ТЕЗКА,ТЕЗКА
НАКИПЬ (ПЕНА),ПЕНА НА ПОВЕРХНОСТИ
КРОНШТЕЙН,ПОДПОРКА (ОПОРА)
БЕЛОРУССИЯ,ЕВРОПЕЙСКАЯ СТРАНА
УКРАИНА,ЕВРОПЕЙСКАЯ СТРАНА
МОЛДОВА,ЕВРОПЕЙСКАЯ СТРАНА
БОЛГАРИЯ,ЕВРОПЕЙСКАЯ СТРАНА
ВЕНГРИЯ,ЕВРОПЕЙСКАЯ СТРАНА
ГРЕЦИЯ,ЕВРОПЕЙСКАЯ СТРАНА
ДАНИЯ,ЕВРОПЕЙСКАЯ СТРАНА
МОНАКО,ЕВРОПЕЙСКАЯ СТРАНА
АВСТРИЯ,ЕВРОПЕЙСКАЯ СТРАНА
АЛБАНИЯ,ЕВРОПЕЙСКАЯ СТРАНА
АНДОРРА,ЕВРОПЕЙСКАЯ СТРАНА
ВАТИКАН,ЕВРОПЕЙСКАЯ СТРАНА
РУМЫНИЯ,ЕВРОПЕЙСКАЯ СТРАНА
ЮГОСЛАВИЯ,ЕВРОПЕЙСКАЯ СТРАНА
БОСНИЯ И ГЕРЦЕГОВИНА,ЕВРОПЕЙСКАЯ СТРАНА
МАКЕДОНИЯ,ЕВРОПЕЙСКАЯ СТРАНА
СЛОВЕНИЯ,ЕВРОПЕЙСКАЯ СТРАНА
ХОРВАТИЯ,ЕВРОПЕЙСКАЯ СТРАНА
ЛИХТЕНШТЕЙН,ЕВРОПЕЙСКАЯ СТРАНА
ИСЛАНДИЯ,ЕВРОПЕЙСКАЯ СТРАНА
МАЛЬТА,ЕВРОПЕЙСКАЯ СТРАНА
НОРВЕГИЯ,ЕВРОПЕЙСКАЯ СТРАНА
ПОЛЬША,ЕВРОПЕЙСКАЯ СТРАНА
СЛОВАКИЯ,ЕВРОПЕЙСКАЯ СТРАНА
ФИНЛЯНДИЯ,ЕВРОПЕЙСКАЯ СТРАНА
ЧЕХИЯ,ЕВРОПЕЙСКАЯ СТРАНА
ШВЕЦИЯ,ЕВРОПЕЙСКАЯ СТРАНА
САН-МАРИНО,ЕВРОПЕЙСКАЯ СТРАНА
ПРИБАЛТИЙСКИЕ СТРАНЫ,ЕВРОПЕЙСКАЯ СТРАНА
ЗАПАДНОЕВРОПЕЙСКАЯ СТРАНА,ЕВРОПЕЙСКАЯ СТРАНА
ВИНОДЕЛ,РАБОТНИК ПИЩЕВОЙ ПРОМЫШЛЕННОСТИ
ДЕГУСТАТОР,РАБОТНИК ПИЩЕВОЙ ПРОМЫШЛЕННОСТИ
КУЛИНАР (СПЕЦИАЛИСТ),РАБОТНИК ПИЩЕВОЙ ПРОМЫШЛЕННОСТИ
ОГОРОДНОЕ ЧУЧЕЛО,ЧУЧЕЛО (ФИГУРА)
СЕЙСМОЛОГ,ГЕОФИЗИК
ИНФОРМАЦИОННОЕ АГЕНТСТВО,ИНФОРМАЦИОННОЕ УЧРЕЖДЕНИЕ
ПРЕСС-СЛУЖБА,ИНФОРМАЦИОННОЕ УЧРЕЖДЕНИЕ
УСТУПКА ПРАВ ТРЕБОВАНИЯ,ПЕРЕХОД ПРАВА ТРЕБОВАНИЯ
ВОДНЫЙ ТУРИЗМ,СПОРТИВНЫЙ ТУРИЗМ
ВЕЩЕСТВО,ФИЗИЧЕСКАЯ СУЩНОСТЬ
МЕСТО В ПРОСТРАНСТВЕ,ФИЗИЧЕСКАЯ СУЩНОСТЬ
ПРОСТРАНСТВО,ФИЗИЧЕСКАЯ СУЩНОСТЬ
"ОПОРА, ОПОРНАЯ ЧАСТЬ",ФИЗИЧЕСКАЯ СУЩНОСТЬ
ПОКРЫВАЮЩАЯ ЧАСТЬ,ФИЗИЧЕСКАЯ СУЩНОСТЬ
ФИЗИЧЕСКИЙ ОБЪЕКТ,ФИЗИЧЕСКАЯ СУЩНОСТЬ
БИОЛОГИЧЕСКАЯ СУЩНОСТЬ,ФИЗИЧЕСКАЯ СУЩНОСТЬ
ФИЛАРМОНИЯ (УЧРЕЖДЕНИЕ),КОНЦЕРТНЫЙ ЗАЛ
КООРДИНАТОР,РАСПОРЯДИТЕЛЬ
ТАМАДА,РАСПОРЯДИТЕЛЬ
КРИТЕРИЙ ОЦЕНКИ,МЕРИЛО
КРЕДИТ ЦЕНТРАЛЬНОГО БАНКА,МЕЖБАНКОВСКИЙ КРЕДИТ
ЧЛЕН ПАРТИИ,ЧЛЕН ОРГАНИЗАЦИИ
"КОММУНАР, ЧЛЕН КОММУНЫ",ЧЛЕН ОРГАНИЗАЦИИ
СОЮЗНИК (УЧАСТНИК),ЧЛЕН ОРГАНИЗАЦИИ
"НОВИЧОК, НОВЫЙ УЧАСТНИК",ЧЛЕН ОРГАНИЗАЦИИ
ЧЛЕН ПРЕСТУПНОЙ ГРУППИРОВКИ,ЧЛЕН ОРГАНИЗАЦИИ
ВОДНЫЙ ПРОМЫСЕЛ,ПРОМЫСЕЛ (САМОЗАНЯТОСТЬ)
ХУДОЖЕСТВЕННЫЙ ПРОМЫСЕЛ,ПРОМЫСЕЛ (САМОЗАНЯТОСТЬ)
КУСТАРНОЕ ПРОИЗВОДСТВО,ПРОМЫСЕЛ (САМОЗАНЯТОСТЬ)
ЧАСТНЫЙ ИЗВОЗ,ПРОМЫСЕЛ (САМОЗАНЯТОСТЬ)
АВТОМОБИЛЬНАЯ МАГИСТРАЛЬ,ТРАНСПОРТНАЯ МАГИСТРАЛЬ
СЕВЕРНЫЙ МОРСКОЙ ПУТЬ,ТРАНСПОРТНАЯ МАГИСТРАЛЬ
ПОБЕГ ИЗ-ПОД СТРАЖИ,"БЕЖАТЬ, СПАСТИСЬ БЕГСТВОМ"
БЕГСТВО ВОЙСК,"БЕЖАТЬ, СПАСТИСЬ БЕГСТВОМ"
ПАССИВНЫЙ ЗАЛОГ,ЗАЛОГ ГЛАГОЛА
СТУДЕНЬ,МЯСНОЕ КУШАНЬЕ
ПЕЛЬМЕНИ,МЯСНОЕ КУШАНЬЕ
ШАШЛЫК,МЯСНОЕ КУШАНЬЕ
РУБЛЕНАЯ КОТЛЕТА,МЯСНОЕ КУШАНЬЕ
ЖАРКОЕ,МЯСНОЕ КУШАНЬЕ
БИФШТЕКС,МЯСНОЕ КУШАНЬЕ
ТУШЕНКА (ТУШЕНОЕ МЯСО),МЯСНОЕ КУШАНЬЕ
ОТБИВНАЯ КОТЛЕТА,МЯСНОЕ КУШАНЬЕ
ВЕНЧАТЬ (ВОЗВОДИТЬ В ЗВАНИЕ),ТОРЖЕСТВЕННОЕ ВОЗЛОЖЕНИЕ
ВОЗЛОЖЕНИЕ ВЕНКОВ,ТОРЖЕСТВЕННОЕ ВОЗЛОЖЕНИЕ
ИНЖЕНЕРНЫЕ КОММУНИКАЦИИ,ИНЖЕНЕРНОЕ СООРУЖЕНИЕ
ПОВЫШАТЕЛЬНЫЙ ТРЕНД,РЫНОЧНЫЙ ТРЕНД
ПОНИЖАТЕЛЬНЫЙ ТРЕНД,РЫНОЧНЫЙ ТРЕНД
БЛИЗКИЙ РОДСТВЕННИК,РОДСТВЕННИК
НАСЛЕДНИК,РОДСТВЕННИК
ИЖДИВЕНЕЦ,РОДСТВЕННИК
ЧЛЕН СЕМЬИ,РОДСТВЕННИК
ПРЕДОК ПО РОДУ,РОДСТВЕННИК
ПОТОМОК (ЧЕЛОВЕК ПО ОТНОШЕНИЮ К СВОИМ ПРЕДКАМ),РОДСТВЕННИК
РОДСТВЕННИЦА,РОДСТВЕННИК
РОДСТВЕННИК-МУЖЧИНА,РОДСТВЕННИК
ДВОЮРОДНЫЙ БРАТ ИЛИ СЕСТРА,РОДСТВЕННИК
РОДСТВЕННИК СУПРУГА,РОДСТВЕННИК
ТРОЮРОДНЫЙ РОДСТВЕННИК,РОДСТВЕННИК
ПОЧТОВАЯ КАРТОЧКА,"КАРТОЧКА БУМАГИ, КАРТОНА"
ИГРАЛЬНАЯ КАРТА,"КАРТОЧКА БУМАГИ, КАРТОНА"
ОТКРЫТКА,"КАРТОЧКА БУМАГИ, КАРТОНА"
БИБЛИОТЕЧНЫЙ ФОРМУЛЯР,"КАРТОЧКА БУМАГИ, КАРТОНА"
ВИЗИТНАЯ КАРТОЧКА,"КАРТОЧКА БУМАГИ, КАРТОНА"
ФОТОКАРТОЧКА,"КАРТОЧКА БУМАГИ, КАРТОНА"
"ЗАКРЫТЬ, ОПУСТИТЬ КРЫШКУ",ОПУСТИТЬ ВНИЗ
"НАКЛОНИТЬ, СКЛОНИТЬ",ОПУСТИТЬ ВНИЗ
ПОГРУЗИТЬ (ОПУСТИТЬ),ОПУСТИТЬ ВНИЗ
"ПРИЗЕМЛИТЬ, ПОСАДИТЬ НА ЗЕМЛЮ",ОПУСТИТЬ ВНИЗ
СПУСТИТЬ ВНИЗ,ОПУСТИТЬ ВНИЗ
"СОСТАВИТЬ, ПЕРЕСТАВИТЬ ВНИЗ",ОПУСТИТЬ ВНИЗ
"ОПУСТИТЬ (СКЛОНИТЬ, НАКЛОНИТЬ)",ОПУСТИТЬ ВНИЗ
ОСАЖДАТЬ (ЗАСТАВИТЬ ОСЕСТЬ),ОПУСТИТЬ ВНИЗ
"ЗАМОРОЗИТЬ, ЗАКОНСЕРВИРОВАТЬ (ПРИОСТАНОВИТЬ)",ПРИОСТАНОВИТЬ
МОРАТОРИЙ (ОТСРОЧКА ВЫПОЛНЕНИЯ),ПРИОСТАНОВИТЬ
